title,brand,price,url,img,description,source,sold
Rolex Air-King 114200 - Box & Papers 2010,Rolex,5950,https://www.watchclub.com/rolex/air-king/114200-box-and-papers-ref-114200-year-2010,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-air-king-114200-box-and-papers-ref-114200-year-2010-1783353662037-16485-wb.png,"The ideal first Rolex, affordable and extremely reliable, this is the stainless steel Air-King with sapphire crystal glass, UK retailed in June 2010.This ref. 114200 features a white dial with 3,6,9 arabic numerals ...",Watch Club,False
Rolex Sea-Dweller 116660 - Box & Certificate 2016,Rolex,8500,https://www.watchclub.com/rolex/sea-dweller-deepsea/116660-box-and-certificate-ref-116660-year-2016,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-sea-dweller-deepsea-116660-box-and-certificate-ref-116660-year-2016-1768582802732-16324-wb.png,"Accompanied by its Rolex box, Deepsea booklet and Rolex international warranty card.Thanks to its formidable construction and incredible depth rating of 12,800ft, this first-generation 44mm Deepsea ref. 116660 can withstand a ...",Watch Club,False
Patek Philippe Calatrava 3893 - Yellow Gold 1990,Patek Philippe,13950,https://www.watchclub.com/patek-philippe/calatrava/3893-yellowgold-ref-3893-year-1990,https://www.watchclub.com/upload/watches/wb/watch-club-patek-philippe-calatrava-3893-yellowgold-ref-3893-year-1990-1783083721896-16487-wb.png,"Retailed in New Bond St in 1990, this 33mm Patek Philippe Calatrava, reference 3893, is a beautifully elegant example of the maison s classic dress watch design, crafted in 18ct yellow ...",Watch Club,False
IWC Ingenieur IW338903 - Box & Certificate 2025,IWC,13500,https://www.watchclub.com/iwc/ingenieur/iw338903-box-and-certificate-ref-iw338903-year-2025,https://www.watchclub.com/upload/watches/wb/watch-club-iwc-ingenieur-iw338903-ceramic-ref-iw338903-year-2025-1783094403118-16493-wb.png,"Current RRP at IWC is 16,800.Introduced at Watches & Wonders in 2025, the Ingenieur Automatic 42 (ref. IW338903) marked IWC s first watch created entirely in black ceramic.The 42mm case features ...",Watch Club,False
Girard-Perregaux Laureato Limited Edition - 50 Pieces 2026,Girard-Perregaux,9600,https://www.watchclub.com/girard-perregaux/laureato-1510/limitededition-50pieces-ref-81010-11-3592-1gm-year-2026,https://www.watchclub.com/upload/watches/wb/watch-club-girard-perregaux-laureato-1510-limitededition-50pieces-ref-81010-11-3592-1gm-year-2026-1783007101754-16488-wb.png,"Limited to 50 pieces worldwide, this GP Laureato is a Watches of Switzerland exclusive - RRP is 12,600.42mm stainless steel case, turquoise/green dial, and exhibition case back. Powered by GP s automatic movement, ...",Watch Club,False
Omega Speedmaster 1957 - Anniversary Model 2007,Omega,8500,https://www.watchclub.com/omega/speedmaster/1957-anniversarymodel-ref-31133425001001-year-2007,https://www.watchclub.com/upload/watches/wb/watch-club-omega-speedmaster-speedmaster-ref-31133425001001-1782908582424-16456-wb.png,"The only 50th Anniversary Speedy for sale in the UK.Commemorating the birth of the Speedmaster, this 50th Anniversary Limited Edition of 1,957 pieces, features a black enamel dial with limited edition number ...",Watch Club,False
Blancpain Fifty Fathoms 25 of 500 2019,Blancpain,19000,https://www.watchclub.com/blancpain/fifty-fathoms/25of500-ref-5008b-1130-year-2019,https://www.watchclub.com/upload/watches/wb/watch-club-blancpain-fifty-fathoms-25of500-ref-5008b-1130-year-2019-1784284562325-16464-wb.png,"Released in 2019 in a Limited Edition of just 500 pieces worldwide.This Blancpain Fifty Fathoms Barakuda (No.25) is a modern re-edition of the iconic 1960s German Navy (Bundesmarine) dive watch, and ...",Watch Club,False
Patek Philippe Aquanaut 5087 - Diamond Bezel 2010,Patek Philippe,39500,https://www.watchclub.com/patek-philippe/aquanaut-luce/5087-diamondbezel-ref-5087-1a-010-year-2010,https://www.watchclub.com/upload/watches/wb/watch-club-patek-philippe-aquanaut-luce-aquanautluce-ref-5087-1a-010-year-2010-1781524802173-16437-wb.png,"A watch equally suited to a power meeting, a weekend getaway, or a glamorous night out - this is the extremely versatile lady Aquanaut Luce (ref. 5087/1A-010).Crafted in entirely stainless ...",Watch Club,False
Omega Ranchero CK2996 - P.A.F 1960,Omega,4500,https://www.watchclub.com/omega/ranchero/ck2996-paf-ref-ck2996-year-1960,https://www.watchclub.com/upload/watches/wb/watch-club-omega-ranchero-rancheropaf-ref-ck2996-1781543702756-16457-wb.png,"In a burst of mid-century exuberance, the Pakistan Air Force ordered a small number of Ranchero wristwatches from Omega. The dials were signed Seamaster and this one is configured in ...",Watch Club,False
Rolex Datejust 126233 - Diamond Dial 2020,Rolex,13500,https://www.watchclub.com/rolex/datejust-36/126233-diamonddial-ref-126233-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-36-datejust36-ref-126233-year-2020-1782137702187-16479-wb.png,"Rolex s current RRP on this gold & steel Datejust is 14,850This latest-generation 36mm Datejust (ref. 126233) is presented in outstanding condition and comes complete with its Rolex box, instruction booklets, ...",Watch Club,False
Rolex Datejust 116334 - Box & Papers 2011,Rolex,8450,https://www.watchclub.com/rolex/datejust-ii/116334-box-and-papers-ref-116334-year-2011,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-ii-116334-box-and-papers-ref-116334-year-2011-1781780291206-16473-wb.png,"The Datejust II (ref. 116334) was Rolex s first 41mm Datejust, featuring a bolder case design, broader lugs and 18ct white gold fluted bezel.The glossy, jet-black lacquer dial is complemented by Super-Luminova hands and chunkier ...",Watch Club,False
Rolex GMT-Master 116710BLNR - Batman 2016,Rolex,12950,https://www.watchclub.com/rolex/gmt-master-ii/116710blnr-batman-ref-116710blnr-year-2016-16477,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-gmt-master-ii-116710blnr-batman-ref-116710blnr-year-2016-16477-1781771222252-16477-wb.png,"UK retailed in December 2016 and presented with its Rolex box, booklet, instruction manual, and Rolex international warranty card.This GMT-Master II Batman ref. 116710BLNR features the blue & black Cerachrom ...",Watch Club,False
Rolex Cosmograph Daytona 16520 - Final Series 2000,Rolex,32500,https://www.watchclub.com/rolex/cosmograph-daytona/16520-finalseries-ref-16520-year-2000,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-cosmograph-daytona-finalseriescompleteset-ref-16520-year-2000-1764871207428-11406-wb.png,"This A serial Cosmograph Daytona ref. 16520, is one of the only brand new examples for sale in the world.Retailed in Cyprus in July 2000, this A series Daytona is ...",Watch Club,False
Heuer Carrera CBK221F - Limited Edition 2020,Heuer,4950,https://www.watchclub.com/heuer/carrera/cbk221f-limitededition-ref-cbk221ffc6479-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-heuer-carrera-cbk221f-limitededition-ref-cbk221ffc6479-year-2020-1781536622038-16460-wb.png,"Released in 2020 and produced in a limited run of just 500 pieces, it combines the heritage of the original 1963 Heuer Carrera with contemporary design and understated elegance.Drawing inspiration ...",Watch Club,False
Rolex Sky-Dweller 336239 - White Gold 2023,Rolex,32500,https://www.watchclub.com/rolex/sky-dweller/336239-whitegold-ref-336239-year-2023,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-sky-dweller-336239-latestreference-ref-336239-year-2023-1781347742415-16468-wb.png,"This white gold Sky-Dweller currently retails for 44,550 at Rolex.UK retailed in August 2023, this is the latest 42mm white gold Sky-Dweller reference 336239, with intense white dial. It combines an annual ...",Watch Club,False
Rolex Submariner 5508 - Small Crown 1958,Rolex,32500,https://www.watchclub.com/rolex/submariner/5508-smallcrown-ref-5508-year-1958,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-submariner-submariner-ref-5508-year-1959-1780563961940-16453-wb.png,"This exceptional 1958 James Bond ref. 5508 has everything collectors wish for in a vintage Sub.The glossy black gilt dial remains remarkably well-preserved, displaying beautifully aged luminous plots that have ...",Watch Club,False
Rolex Explorer 224270 - Latest Model 2026,Rolex,7950,https://www.watchclub.com/rolex/explorer/224270-latestmodel-ref-224270-year-2026,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-explorer-224270-latestmodel-ref-224270-year-2026-1780930681543-16467-wb.png,"Brand new, retailed by Harrods in April 2026, this latest Explorer 40mm is presented as a perfect full set, and under Rolex international warranty for the next five years. This current ...",Watch Club,False
Patek Philippe Aquanaut 5267 - Diamond Bezel 2021,Patek Philippe,52500,https://www.watchclub.com/patek-philippe/aquanaut-luce/5267-diamondbezel-ref-5267-200a-001-year-2021,https://www.watchclub.com/upload/watches/wb/watch-club-patek-philippe-aquanaut-luce-aquanautluce-ref-5267-200a-001-year-2021-1779898381987-16436-wb.png,"Described as Sporty Chic by Patek Philippe, this current Aquanaut Luce is one of the most sought-after lady s watches in the world.Set with 48 brilliant diamonds, Patek have updated this latest ...",Watch Club,False
Panerai Submersible PAM00683 - Panerai Warranty 2024,Panerai,6500,https://www.watchclub.com/panerai/submersible/pam00683-paneraiwarranty-ref-pam00683-year-2024,https://www.watchclub.com/upload/watches/wb/watch-club-panerai-submersible-submersible-ref-pam00683-year-2024-1779296047626-16445-wb.png,"Current equivalent RRP is 9,400.This is the 42mm Luminor Submersible. Retailed in November 2024 and under Panerai international warranty until Nov 2026, with the potential to extend a further 6 ...",Watch Club,False
Rolex Datejust 126234 2020,Rolex,8450,https://www.watchclub.com/rolex/datejust-36/126234-ref-126234-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-36-126234-ref-126234-year-2020-1779189602324-16427-wb.png,"Retailed in September 2020, this Datejust 36 is in superb condition and presented as a perfect full-set, including its new style Rolex warranty card.Sporting the crisp white dial with white ...",Watch Club,False
Rolex Submariner 1680 - MK V - Ghost Bezel 1972,Rolex,19750,https://www.watchclub.com/rolex/submariner-date/1680-mkv-ghostbezel-ref-1680-year-1972,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-submariner-date-mkvdialghostbezel-ref-1680-year-1971-1778598902179-12257-wb.png,The gorgeous Ghost bezel (with original lume pearl at 12) on this 1972 Submariner ref. 1680 highlights the cool characteristics of the vintage red writing Sub.This Feet First dial couldn t have ...,Watch Club,False
Rolex Oyster Perpetual 124300 - Green Lacquer 2020,Rolex,7995,https://www.watchclub.com/rolex/oyster-perpetual/124300-greenlacquer-ref-124300-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-oyster-perpetual-124300-greenlacquer-ref-124300-year-2020-1778948341775-16431-wb.png,"This 41mm Oyster Perpetual ref. 124300 was UK retailed in December 2020 and is presented with its Rolex box, booklet, Oyster Perpetual instructions, swing tags and Rolex international warranty card.The ...",Watch Club,False
Rolex Submariner 126610LV - Full Set MK I 2020,Rolex,11950,https://www.watchclub.com/rolex/submariner-date/126610lv-fullsetmki-ref-126610lv-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-submariner-date-submarinerdate-ref-126610lv-year-2020-1778240941985-16419-wb.png,"Did you know that this Starbucks (ref. 126610LV) launched in 2020, features a deeper green Cerachrom bezel, and has become increasingly sought after.Featuring multiple upgrades; including a 41mm stainless steel ...",Watch Club,False
Rolex Datejust 126300 - Latest Model 2017,Rolex,7750,https://www.watchclub.com/rolex/datejust-41/126300-latestmodel-ref-126300-year-2017,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-41-126300-rhodiumdial-ref-126300-year-2017-1778163301987-16433-wb.png,"UK retailed in November 2017, presented with its Rolex box, swing tags, Datejust instruction booklets and Rolex guarantee card.This is the latest 41mm stainless steel Datejust (ref. 126300), with the gorgeous ...",Watch Club,False
Rolex GMT-Master 126713GRNR - Box & Certificate 2024,Rolex,16950,https://www.watchclub.com/rolex/gmt-master-ii/126713grnr-box-and-certificate-ref-126713grnr-year-2024,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-gmt-master-ii-126713grnr-ref-126713grnr-year-2024-1777715941942-16429-wb.png,"UK retailed, presented as a perfect full-set, and under Rolex international warranty until April 2029.Rolex s latest two-tone GMT-II ref 126713GRNR, nicknamed The Zombie looks so special on the 18ct yellow gold ...",Watch Club,False
Piaget Polo Green Skeleton Dial 2026,Piaget,15750,https://www.watchclub.com/piaget/polo/greenskeletondial-ref-g0a47008-year-2026,https://www.watchclub.com/upload/watches/wb/watch-club-piaget-polo-greenskeletondial-ref-g0a47008-year-2026-1777557602475-16425-wb.png,"Save 12k on this brand new 2026 Piaget Polo Skeleton, UK retail is 27,700.This 42mm stainless steel Polo Skeleton (ref. G0A47008) is a standout piece with its emerald green openworked dial ...",Watch Club,False
Rolex Explorer 6610 OCC Closed Minute Track 1958,Rolex,23500,https://www.watchclub.com/rolex/explorer/6610occclosedminutetrack-ref-6610-year-1958,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-explorer-6610occclosedminutetrack-ref-6610-year-1958-1777732442194-12270-wb.png,"A historically important Rolex Explorer, in the original condition every collector dreams of seeing.Explorer ref. 6610 s are extremely rare, with fewer than 20 examples advertised for sale worldwide, of which ...",Watch Club,False
Rolex Day-Date 118205 - Box & Certificate 2003,Rolex,20500,https://www.watchclub.com/rolex/day-date/118205-box-and-certificate-ref-118205-year-2003,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-day-date-118205-18ctrosegold-ref-118205-year-2003-1777022101841-16405-wb.png,"With the unrelenting price of gold, the opportunity to secure a solid 18ct Everose DayDate is a financial opportunity not to be overlooked. This 36mm (ref. 118205) couldn t be more complete with ...",Watch Club,False
Rolex Air-King 116900 - Box & Certificate 2020,Rolex,6950,https://www.watchclub.com/rolex/air-king/116900-box-and-certificate-ref-116900-year-2020,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-air-king-116900-box-and-certificate-ref-116900-year-2020-1776703501754-16397-wb.png,"This sporty 40mm Air-King (ref. 116900) is part of the discontinued pre crown-guard generation, featuring the distinctive tricolour dial, made solely for this reference.Rolex self-winding calibre 3131, waterproof to 100m & ...",Watch Club,False
Patek Philippe World Time 5130G - White Gold 2007,Patek Philippe,29500,https://www.watchclub.com/patek-philippe/world-time/5130g-whitegold-ref-5130g-001-year-2007,https://www.watchclub.com/upload/watches/wb/watch-club-patek-philippe-world-time-5130g-whitegold-ref-5130g-001-year-2007-1776702602751-16381-wb.png,"The only example for sale in the UK, this white gold World Time ref. 5130G is accompanied with its Patek box, literature and UK Patek Philippe warranty certificate dated July ...",Watch Club,False
Rolex Explorer 1016 - Box & Papers 1966,Rolex,23950,https://www.watchclub.com/rolex/explorer/1016-box-and-papers-ref-1016-year-1966,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-explorer-1016-box-and-papers-ref-1016-year-1966-1774953902316-8092-wb.png,"A truly exceptional vintage Explorer ref. 1016 with gilt dial, retailed in June 1966. Complete with its green backed wooden Rolex box, rare Swiss Chronometer timing Certificate, and 1966 Superlative Chronometer ...",Watch Club,False
Rolex Datejust 126300 - Azzurro 2026,Rolex,9450,https://www.watchclub.com/rolex/datejust-41/126300-azzurro-ref-126300-year-2026,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-41-126300-azzurro-ref-126300-year-2026-1774343822806-16387-wb.png,"Brand new 2026 Datejust 41 Azzurro with Rolex factory stickers, and presented as a perfect full-set. Under Rolex s international warranty for the next five years, this 41mm steel Datejust ref. 126300 ...",Watch Club,False
Rolex GMT-Master 1675 - Gilt Dial 1965,Rolex,23500,https://www.watchclub.com/rolex/gmt-master/1675-giltdial-ref-1675-year-1965,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-gmt-master-gmt-master-ref-1675-year-1965-1772028901733-12116-wb.png,"This beautiful Pepsi from 1965 was amongst the last of the GMT-Masters to feature a gilt dial, with this type C representing the very final iteration.The tritium lume has aged perfectly ...",Watch Club,False
Patek Philippe Nautilus 5811/1G-001 - White Gold 2022,Patek Philippe,100000000,https://www.watchclub.com/patek-philippe/nautilus/5811-1g-001-whitegold-ref-5811-1g-001-year-2022,https://www.watchclub.com/upload/watches/wb/watch-club-patek-philippe-nautilus-5811-1g-001-whitegold-ref-5811-1g-001-year-2022-1772112602229-16363-wb.png,The white gold Nautilus 5811/1G certainly has a difficult task succeeding the worlds most coveted luxury sports watch (the 5711) but it appears to be doing just fine. With an 8-10 year ...,Watch Club,False
Rolex Yacht-Master 126622 - Rolex Warranty to 2030 2025,Rolex,11950,https://www.watchclub.com/rolex/yacht-master/126622-rolexwarrantyto2030-ref-126622-year-2025,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-yacht-master-126622-rolexwarrantyto2029-ref-126622-year-2025-1771000921657-16348-wb.png,"UK retailed in December 2025 and under Rolex International Warranty for 5 years.This is the latest steel Yacht-Master 40 with solid platinum bezel, bright blue dial and vibrant red sweeping seconds. Fitted to ...",Watch Club,False
Omega Railmaster Railmaster - Anti-magnetic 1960,Omega,11950,https://www.watchclub.com/omega/railmaster/railmaster-anti-magnetic-ref-2914-4-year-1960,https://www.watchclub.com/upload/watches/wb/watch-club-omega-railmaster-railmaster-anti-magnetic-ref-2914-4-year-1960-1770828902185-10755-wb.png,"In recent history, there have been less than 20 Railmaster ref. 2914 sold at auction. Collectors seem reluctant to part with this important Omega, which is nearly impossible to replace.Launched ...",Watch Club,False
Rolex Cosmograph Daytona 16520 - Box & Certificate 1999,Rolex,32500,https://www.watchclub.com/rolex/cosmograph-daytona/16520-box-and-certificate-ref-16520-year-1999,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-cosmograph-daytona-zenith-fullsetnos-ref-16520-year-1999-1764939602036-8089-wb.png,"This is what a brand new steel Daytona (with Zenith El Primero movement) looked like in 1999.Retailed in the US in 1999, not only is this steel Rolex Daytona completely ...",Watch Club,False
Rolex Submariner 116610LN - 135 Pieces 2014,Rolex,25000,https://www.watchclub.com/rolex/submariner-date/116610ln-135pieces-ref-116610ln-year-2014,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-submariner-date-brandnew-limitededition-ref-116610ln-year-2014-1769452218707-8302-wb.png,"AD Anniversary, Limited edition of only 135 pieces - brand new watch. Limited Edition?! But Rolex don t make limited editions?! we hear you cry.Yes, they do but only on the rarest ...",Watch Club,False
Jaeger-leCoultre Jaeger-LeCoultre Master Ultra Thin Tourbillon Q1322401 - Rose Gold Tourbillon 2015,Jaeger-leCoultre,28995,https://www.watchclub.com/jaeger-lecoultre/jaeger-lecoultre-master-ultra-thin-tourbillon/q1322401-rosegoldtourbillon-ref-q1322401-year-2015,https://www.watchclub.com/upload/watches/wb/watch-club-jaeger-lecoultre-jaeger-lecoultre-master-ultra-thin-tourbillon-q1322401-rosegoldtourbillon-ref-q1322401-year-2015-1768840202690-15601-wb.png,"Set with 105 diamonds by Jaeger-LeCoultre s master craftsmen, this pink gold Master Ultra Thin Tourbillon retails for a lofty 94,500, making this perfect 2015 example phenomenal value! An elegant gentleman s dress watch with a 40mm Ultra Thin case, ...",Watch Club,False
Cartier Baignoire 3065 - Mid Size 2009,Cartier,6500,https://www.watchclub.com/cartier/baignoire/3065-midsize-ref-3065-year-2009,https://www.watchclub.com/upload/watches/wb/watch-club-cartier-baignoire-3065-mediummodel-ref-3065-year-2009-1767110402076-16281-wb.png,"UK retailed at the Cartier New Bond street in September 2009. With its re-release in March 2023 and phenomenal resurgence in popularity, the Cartier Baignoire is more desirable than ever. Cartier currently ...",Watch Club,False
Rolex Datejust 126300 - Mint Green 2022,Rolex,8995,https://www.watchclub.com/rolex/datejust-41/126300-mintgreen-ref-126300-year-2022-16316,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-datejust-41-mintgreen-ref-126300-year-2022-1766246402000-16316-wb.png,"This brand new Datejust 41 (ref. 126300), with mint green sunray dial and Oyster bracelet, is the winning combination. Chromalight batons, powered by Rolex s updated self-winding calibre 3235, 70hr power reserve, and waterproof to 100m.Presented ...",Watch Club,False
Rolex Oyster Perpetual 1505 - Ricciardi 1974,Rolex,7250,https://www.watchclub.com/rolex/oyster-perpetual-date/1505-ricciardi-ref-1505-year-1974,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-oyster-perpetual-date-1505-ricciardi-ref-1505-year-1974-1763379002492-16058-wb.png,"The go-to jeweller for Argentinian high society, Rolex timepieces retailed by Joyeria Ricciardi are a rare and prized find.This is our first Ricciardi retailed vintage Rolex, so what s all the ...",Watch Club,False
Rolex Explorer 6150 - Gilt Dial 1953,Rolex,22500,https://www.watchclub.com/rolex/explorer/6150-giltdial-ref-6150-year-1953,https://www.watchclub.com/upload/watches/wb/watch-club-rolex-explorer-6150-giltdial-ref-6150-year-1953-1760356802575-12697-wb.png,"The 6150 from 53 - the rarest and most important reference in Explorer history. The first Explorer model, produced in extremely low numbers in 1953 and bridging the Oyster Perpetual Pre-Explorer ...",Watch Club,False
